Country,DATE,MF(Gt),People(万人),Urbanization(%),GDP(亿美元),Oil(艾焦),Gas(艾焦),Coal(艾焦),一次能源消费量(艾焦)
中国,1993,8.1588,118517,27.99,6191.1195,5.9896,0.6083,25.8133,34.0475
中国,1994,8.5142,119850,28.51,5643.2185,6.0863,0.6371,27.51,36.1757
中国,1995,9.1487,121121,29.04,7344.8483,6.5723,0.6437,27.8527,37.2696
中国,1996,9.481,122389,30.48,8637.4931,7.2829,0.6745,29.1434,39.2668
中国,1997,9.5696,123626,31.91,9616.0198,7.9976,0.7127,28.5549,39.5321
中国,1998,9.9332,124761,33.35,10290.6075,8.2353,0.735,28.3382,39.602
中国,1999,10.4158,125786,34.78,10940.1048,8.7741,0.7799,29.1565,40.9898
中国,2000,10.7106,126743,36.22,12113.3165,9.4568,0.889,29.5611,42.481
中国,2001,11.4839,127627,37.66,13394.009,9.6597,0.9952,31.0887,44.8922
中国,2002,12.1822,128453,39.09,14705.5765,10.4242,1.0589,34.0828,48.8898
中国,2003,12.7996,129227,40.53,16602.8054,11.6451,1.2303,40.619,56.9475
中国,2004,14.1029,129988,41.76,19553.4677,13.6,1.4394,47.359,66.6329
中国,2005,15.0776,130756,42.99,22859.6115,13.8186,1.6911,55.4584,75.6978
中国,2006,16.7614,131448,44.34,27521.1866,14.8204,2.0802,60.9062,82.9741
中国,2007,18.0912,132129,45.89,35503.278,15.5288,2.5588,66.3261,90.1775
中国,2008,19.1544,132802,46.99,45943.3679,15.8691,2.9496,67.3773,93.6684
中国,2009,22.1388,133450,48.34,51016.9112,16.4891,3.2481,70.5781,97.772
中国,2010,24.8497,134091,49.95,60871.9175,18.7722,3.9195,73.226,104.6002
中国,2011,27.5439,134916,51.83,75515.457,19.4066,4.8659,79.717,112.8115
中国,2012,29.1009,135922,53.1,85321.8538,20.36,5.43,80.7205,117.45
中国,2013,31.4569,136726,54.49,95704.7111,21.27,6.19,82.4477,121.87
中国,2014,32.3153,137646,55.75,104756.2494,22.11,6.78,82.0969,125.03
中国,2015,31.8593,138326,57.33,110615.7262,23.8,7.01,80.3846,126.49
中国,2016,31.7993,139232,58.84,112333.1373,24.56,7.54,78.0328,127
中国,2017,32.0095,140011,60.24,123104.9133,25.86,8.69,78.8956,131.94
中国,2018,31.997,140541,61.5,138949.0786,27.12,10.22,80.4677,138.3
中国,2019,31.2008,141008,62.71,142799.6851,28.49,11.1,82.5201,144.74
中国,2020,32.9003,141212,63.89,146877.4416,28.744,12.1182,84.2492,149.4497
中国,2021,34.146,141260,64.72,178204.5951,29.522,13.6896,87.5357,157.9431
中国,2022,34.6251,141175,65.22,179631.7148,28.1575,13.5254,88.4142,159.3933
阿尔及利亚,1993,0.1657,2735,54.44,499.4558,0.3987,0.6428,0.0275,1.0728
阿尔及利亚,1994,0.1656,2794,55.22,425.4318,0.3818,0.6774,0.026,1.0869
阿尔及利亚,1995,0.1697,2848,56,417.6429,0.3713,0.728,0.026,1.1273
阿尔及利亚,1996,0.1606,2898,56.77,469.4155,0.3543,0.7477,0.0122,1.1157
阿尔及利亚,1997,0.147,2948,57.54,481.7761,0.3515,0.6985,0.0214,1.0723
阿尔及利亚,1998,0.1665,2992,58.31,481.8778,0.3624,0.7225,0.0229,1.1101
阿尔及利亚,1999,0.165,3035,59.12,486.4067,0.356,0.7384,0.0246,1.1212
阿尔及利亚,2000,0.1606,3077,59.92,547.904,0.3713,0.6876,0.0203,1.0798
阿尔及利亚,2001,0.1674,3120,60.71,547.447,0.3844,0.7104,0.0234,1.1189
阿尔及利亚,2002,0.1936,3162,61.5,567.6036,0.4262,0.7014,0.0308,1.159
阿尔及利亚,2003,0.2111,3206,62.28,678.6385,0.4434,0.7414,0.0254,1.2129
阿尔及利亚,2004,0.2263,3251,63.06,853.3258,0.4635,0.7628,0.0303,1.2592
阿尔及利亚,2005,0.234,3296,63.83,1031.9821,0.4832,0.8048,0.0249,1.3186
阿尔及利亚,2006,0.2473,3344,64.59,1170.2728,0.5034,0.8226,0.0369,1.3652
阿尔及利亚,2007,0.2724,3398,65.35,1349.7708,0.563,0.8417,0.0317,1.4387
阿尔及利亚,2008,0.3285,3457,66.1,1710.007,0.6117,0.8786,0.0317,1.5248
阿尔及利亚,2009,0.3773,3520,66.83,1372.11,0.6485,0.9436,0.0203,1.6159
阿尔及利亚,2010,0.3497,3586,67.54,1612.0731,0.6538,0.9118,0.013,1.5804
阿尔及利亚,2011,0.3366,3654,68.24,2000.131,0.692,0.9647,0.0115,1.6722
阿尔及利亚,2012,0.3391,3726,68.92,2090.5908,0.7358,1.0755,0.0122,1.8276
阿尔及利亚,2013,0.3461,3800,69.58,2097.55,0.7689,1.1564,0.0066,1.9331
阿尔及利亚,2014,0.3603,3876,70.22,2138.0998,0.7989,1.2993,0.0075,2.1082
阿尔及利亚,2015,0.407,3954,70.85,1659.7922,0.8501,1.3652,0.0056,2.2231
阿尔及利亚,2016,0.4134,4034,71.46,1600.3421,0.8264,1.3895,0.0021,2.2212
阿尔及利亚,2017,0.4121,4114,72.05,1700.9699,0.8118,1.4207,0.0076,2.2457
阿尔及利亚,2018,0.4352,4193,72.63,1749.1068,0.82,1.5627,0.0209,2.4106
阿尔及利亚,2019,0.3871,4271,73.19,1717.6028,0.853,1.622,0.0173,2.4997
阿尔及利亚,2020,0.3793,4345,73.73,1457.4354,0.7629,1.5606,0.0055,2.336
阿尔及利亚,2021,0.3803,4418,74.26,1634.7239,0.7962,1.7173,0.0112,2.531
阿尔及利亚,2022,0.3916,4490,74.77,1949.9845,0.859,1.5939,0.0054,2.4655
阿根廷,1993,0.477,3403,87.75,2367.4172,0.892,0.8259,0.0291,2.0802
阿根廷,1994,0.4957,3449,87.96,2574.4,0.9414,0.849,0.0254,2.1915
阿根廷,1995,0.4729,3495,88.16,2580.3175,0.9344,0.9449,0.0267,2.2617
阿根廷,1996,0.4685,3539,88.37,2721.4975,0.9354,1.0843,0.028,2.3657
阿根廷,1997,0.519,3582,88.56,2928.59,0.9911,0.9992,0.0221,2.3931
阿根廷,1998,0.5672,3623,88.76,2989.4825,1.0198,1.0682,0.0297,2.4783
阿根廷,1999,0.5319,3665,88.95,2835.23,1.0336,1.1329,0.0356,2.5058
阿根廷,2000,0.5318,3707,89.14,2842.0375,0.9538,1.1627,0.027,2.5156
阿根廷,2001,0.5074,3748,89.33,2686.9675,0.8833,1.0885,0.0222,2.4571
阿根廷,2002,0.3903,3789,89.51,977.24,0.8383,1.0598,0.0165,2.3561
阿根廷,2003,0.4535,3828,89.69,1275.8697,0.855,1.2106,0.0201,2.5254
阿根廷,2004,0.4851,3867,89.86,1646.5793,0.9169,1.3251,0.0343,2.6813
阿根廷,2005,0.5079,3907,90.03,1987.371,0.96,1.4144,0.0395,2.8458
阿根廷,2006,0.527,3948,90.2,2325.5726,1.0128,1.4634,0.0357,2.99
阿根廷,2007,0.581,3988,90.37,2875.3051,1.1254,1.5376,0.0517,3.1163
阿根廷,2008,0.5842,4027,90.53,3615.5804,1.1383,1.5548,0.0631,3.1578
阿根廷,2009,0.4812,4068,90.69,3329.7648,1.0873,1.5061,0.0346,3.069
阿根廷,2010,0.5711,4079,90.85,4236.2742,1.1788,1.5151,0.0485,3.1823
阿根廷,2011,0.6269,4126,90.99,5301.5812,1.2237,1.5782,0.0526,3.2727
阿根廷,2012,0.6167,4173,91.12,5459.8238,1.2978,1.6439,0.0492,3.3973
阿根廷,2013,0.6921,4220,91.25,5520.2514,1.3773,1.657,0.0538,3.533
阿根廷,2014,0.6864,4267,91.38,5263.1967,1.3677,1.6616,0.0572,3.5275
阿根廷,2015,0.7026,4313,91.5,5947.4929,1.3961,1.6795,0.0569,3.589
阿根廷,2016,0.6776,4359,91.63,5575.3232,1.3533,1.7356,0.0439,3.5727
阿根廷,2017,0.7957,4404,91.75,6436.2839,1.3373,1.7388,0.0451,3.569
阿根廷,2018,0.6819,4449,91.87,5248.1989,1.2767,1.7533,0.0494,3.5436
阿根廷,2019,0.6374,4494,91.99,4477.5468,1.1586,1.6761,0.0292,3.3385
阿根廷,2020,0.6412,4538,92.11,3857.4051,1.0375,1.5815,0.0361,3.1314
阿根廷,2021,0.6343,4581,92.23,4879.0257,1.2892,1.6536,0.0506,3.4764
阿根廷,2022,0.6577,4623,92.35,6311.3338,1.378,1.6446,0.0518,3.6035
阿拉伯联合酋长国,1993,0.0792,222,78.61,556.2517,0.8351,0.6894,0,1.5245
阿拉伯联合酋长国,1994,0.0926,233,78.47,593.0509,0.8757,0.7971,0,1.6728
阿拉伯联合酋长国,1995,0.0902,243,78.32,657.4367,0.8754,0.8701,0,1.7455
阿拉伯联合酋长国,1996,0.0874,257,78.49,735.7123,0.8459,0.953,0,1.7989
阿拉伯联合酋长国,1997,0.0852,275,78.94,788.3901,0.8593,1.0179,0,1.8772
阿拉伯联合酋长国,1998,0.1074,292,79.38,756.7434,0.8561,1.0667,0,1.9228
阿拉伯联合酋长国,1999,0.1145,310,79.81,844.4547,0.8353,1.1028,0,1.9381
阿拉伯联合酋长国,2000,0.1158,328,80.24,1043.3737,0.8256,1.1032,0,1.9288
阿拉伯联合酋长国,2001,0.1273,345,80.66,1033.1164,0.8158,1.133,0.0008,1.9496
阿拉伯联合酋长国,2002,0.1552,363,81.07,1098.162,0.8471,1.279,0.0039,2.1301
阿拉伯联合酋长国,2003,0.1779,381,81.47,1243.4636,0.9379,1.3296,0.0046,2.2722
阿拉伯联合酋长国,2004,0.2129,399,81.87,1478.2437,1.0136,1.4114,0.0053,2.4302
阿拉伯联合酋长国,2005,0.1966,428,82.26,1806.1747,1.0545,1.476,0.0061,2.5366
阿拉伯联合酋长国,2006,0.243,490,82.65,2221.1654,1.1349,1.5219,0.0118,2.6687
阿拉伯联合酋长国,2007,0.2941,587,83.02,2579.1613,1.2146,1.7258,0.0057,2.9461
阿拉伯联合酋长国,2008,0.3371,699,83.39,3154.7462,1.2769,2.087,0.0144,3.3782
阿拉伯联合酋长国,2009,0.2809,799,83.74,2535.4736,1.2474,2.0732,0.0115,3.3321
阿拉伯联合酋长国,2010,0.2512,848,84.09,3001.8905,1.3395,2.1338,0.0276,3.501
阿拉伯联合酋长国,2011,0.2696,858,84.42,3608.3274,1.4376,2.2189,0.0186,3.6754
阿拉伯联合酋长国,2012,0.2298,866,84.75,3846.1013,1.5071,2.3015,0.0579,3.8668
阿拉伯联合酋长国,2013,0.2157,875,85.07,4002.1853,1.6737,2.331,0.0741,4.0797
阿拉伯联合酋长国,2014,0.2376,884,85.38,4141.0537,1.7019,2.2837,0.0826,4.0712
阿拉伯联合酋长国,2015,0.2079,892,85.67,3702.7547,1.7789,2.5729,0.0718,4.4266
阿拉伯联合酋长国,2016,0.247,899,85.97,3692.5533,1.932,2.5895,0.0771,4.6016
阿拉伯联合酋长国,2017,0.2246,907,86.25,3905.168,1.9119,2.4187,0.0891,4.4268
阿拉伯联合酋长国,2018,0.2373,914,86.52,4270.4943,1.8997,2.3778,0.0804,4.3694
阿拉伯联合酋长国,2019,0.2518,921,86.79,4179.8972,1.8557,2.508,0.0744,4.4728
阿拉伯联合酋长国,2020,0.2302,929,87.05,3494.7302,1.7318,2.3302,0.0893,4.2152
阿拉伯联合酋长国,2021,0.2694,937,87.3,4151.7879,1.9135,2.5475,0.099,4.7143
阿拉伯联合酋长国,2022,0.2659,944,87.54,5070.6397,2.1861,2.5145,0.1027,5.0498
阿曼,1993,0.0556,207,71.04,124.9311,0.1156,0.0937,0,0.2094
阿曼,1994,0.0501,213,71.69,129.1886,0.098,0.0981,0,0.1961
阿曼,1995,0.0418,217,71.67,138.026,0.1097,0.12,0,0.2298
阿曼,1996,0.0635,221,71.65,152.7776,0.1046,0.1312,0,0.2357
阿曼,1997,0.0531,225,71.63,158.3745,0.0913,0.1516,0,0.2429
阿曼,1998,0.0708,228,71.61,139.9691,0.0909,0.1581,0,0.249
阿曼,1999,0.0598,231,71.59,155.9346,0.1137,0.1693,0,0.283
阿曼,2000,0.0586,234,71.57,195.0745,0.123,0.2763,0,0.3993
阿曼,2001,0.0806,237,71.55,194.52,0.14,0.3034,0,0.4434
阿曼,2002,0.082,240,71.53,201.4276,0.161,0.3178,0,0.4788
阿曼,2003,0.1106,243,71.51,216.3371,0.1538,0.3429,0,0.4967
阿曼,2004,0.0823,247,71.83,247.6371,0.1502,0.3112,0,0.4614
阿曼,2005,0.0841,252,72.4,310.8199,0.17,0.388,0,0.558
阿曼,2006,0.1191,256,72.97,372.1578,0.1796,0.4333,0.0001,0.613
阿曼,2007,0.1164,261,73.53,420.8538,0.1834,0.4378,0,0.6212
阿曼,2008,0.1372,265,74.08,609.0545,0.2411,0.4817,0.0001,0.7228
阿曼,2009,0.1586,270,74.62,483.8836,0.2293,0.4877,0.0001,0.7171
阿曼,2010,0.1281,288,75.16,649.935,0.262,0.5897,0.0012,0.853
阿曼,2011,0.1234,321,76.18,774.9753,0.2835,0.651,0.0004,0.9349
阿曼,2012,0.1308,354,77.56,874.0884,0.3088,0.7098,0.0013,1.0199
阿曼,2013,0.1864,382,78.88,899.3602,0.3589,0.7822,0.0019,1.1429
阿曼,2014,0.1824,401,80.15,926.9909,0.3681,0.7673,0.0015,1.1369
阿曼,2015,0.1876,419,81.35,787.1079,0.3807,0.8297,0.0021,1.2124
阿曼,2016,0.1875,440,82.5,751.2874,0.3906,0.8229,0.0023,1.2159
阿曼,2017,0.1772,454,83.56,808.567,0.4282,0.8406,0.0032,1.2722
阿曼,2018,0.1847,460,84.54,915.0585,0.4495,0.8999,0.0031,1.3527
阿曼,2019,0.1607,460,85.44,880.6086,0.4397,0.8999,0.0035,1.3433
阿曼,2020,0.1803,454,86.28,759.094,0.3528,0.933,0.004,1.2928
阿曼,2021,0.22,452,87.04,881.9198,0.3991,1.0068,0.0035,1.4184
阿曼,2022,0.2241,458,87.75,1146.6736,0.4502,1.0265,0.0035,1.4951
阿塞拜疆,1993,0.043,749,52.82,15.7039,0.3386,0.305,0.0001,0.6695
阿塞拜疆,1994,0.0458,760,52.52,11.9314,0.3102,0.2853,0.0002,0.6151
阿塞拜疆,1995,0.0434,768,52.21,24.1733,0.2796,0.282,0.0001,0.5783
阿塞拜疆,1996,0.0414,776,51.9,31.7651,0.2512,0.2066,0.0001,0.4743
阿塞拜疆,1997,0.0403,784,51.59,39.6236,0.239,0.1968,0.0001,0.4542
阿塞拜疆,1998,0.0438,791,51.28,44.4637,0.2515,0.1836,0,0.4559
阿塞拜疆,1999,0.0407,798,51.19,45.8125,0.2421,0.1968,0,0.4549
阿塞拜疆,2000,0.0413,805,51.39,52.7262,0.2689,0.1902,0,0.4754
阿塞拜疆,2001,0.0404,811,51.59,57.0762,0.1713,0.2728,0.0001,0.458
阿塞拜疆,2002,0.0529,817,51.79,62.3609,0.1573,0.2736,0.0001,0.4522
阿塞拜疆,2003,0.0616,823,51.99,72.7641,0.1833,0.2805,0.0001,0.4897
阿塞拜疆,2004,0.0723,831,52.19,86.8041,0.1965,0.329,0,0.554
阿塞拜疆,2005,0.0702,839,52.39,132.4542,0.2297,0.3398,0.0001,0.6006
阿塞拜疆,2006,0.0743,848,52.59,209.8193,0.2056,0.3592,0.0001,0.5907
阿塞拜疆,2007,0.0773,858,52.79,330.4942,0.2033,0.3163,0.0002,0.5439
阿塞拜疆,2008,0.077,876,52.99,488.5129,0.164,0.3618,0.0002,0.5486
阿塞拜疆,2009,0.0866,895,53.19,442.9243,0.1387,0.309,0.0002,0.4711
阿塞拜疆,2010,0.0753,905,53.41,529.0929,0.1359,0.2937,0.0002,0.4642
阿塞拜疆,2011,0.0833,917,53.64,659.528,0.1794,0.3216,0.0002,0.5277
阿塞拜疆,2012,0.1053,930,53.88,696.7994,0.1885,0.3376,0.0002,0.5442
阿塞拜疆,2013,0.1656,942,54.15,741.6056,0.2022,0.3391,0.0001,0.5567
阿塞拜疆,2014,0.1304,954,54.42,752.3979,0.1977,0.3548,0.0001,0.5662
阿塞拜疆,2015,0.1437,965,54.71,530.7624,0.2008,0.4013,0.0001,0.6192
阿塞拜疆,2016,0.1108,976,55.02,378.67,0.1998,0.3935,0,0.6138
阿塞拜疆,2017,0.0898,985,55.34,408.6663,0.2018,0.3822,0,0.6023
阿塞拜疆,2018,0.1142,994,55.68,471.1247,0.2092,0.3894,0,0.6176
阿塞拜疆,2019,0.0939,1002,56.03,481.7424,0.2046,0.4244,0,0.6464
阿塞拜疆,2020,0.0973,1009,56.4,426.93,0.2014,0.4452,0,0.6592
阿塞拜疆,2021,0.0883,1014,56.78,548.2541,0.2285,0.4614,0,0.7045
阿塞拜疆,2022,0.0864,1014,57.17,787.2106,0.2459,0.4357,0,0.6991
埃及,1993,0.2994,6138,43.08,465.7863,0.8755,0.3912,0.0404,1.4145
埃及,1994,0.3122,6278,42.95,518.9798,0.9142,0.4158,0.0434,1.4876
埃及,1995,0.3366,6417,42.81,601.5925,0.9914,0.4366,0.0291,1.5762
埃及,1996,0.3447,6557,42.68,676.2972,1.0479,0.4505,0.04,1.6606
埃及,1997,0.3472,6699,42.66,784.3658,1.1064,0.4643,0.0338,1.7298
埃及,1998,0.3505,6845,42.7,848.2881,1.1643,0.4747,0.0333,1.8011
埃及,1999,0.3979,6991,42.75,907.107,1.1911,0.5683,0.0302,1.9328
埃及,2000,0.325,7137,42.8,998.3854,1.1655,0.693,0.0364,2.0467
埃及,2001,0.3128,7285,42.84,966.8464,1.1006,0.8489,0.032,2.1359
埃及,2002,0.3345,7439,42.89,851.4607,1.095,0.9182,0.0344,2.1969
埃及,2003,0.2772,7596,42.94,802.8846,1.1228,1.0291,0.0356,2.3256
埃及,2004,0.2748,7752,42.98,787.8247,1.1822,1.0984,0.0364,2.4554
埃及,2005,0.2841,7908,43.03,896.0067,1.2517,1.0949,0.0356,2.5179
埃及,2006,0.2902,8063,43.07,1074.2609,1.2144,1.2647,0.0356,2.6519
埃及,2007,0.3002,8222,43.08,1304.3783,1.3114,1.3292,0.0324,2.8245
埃及,2008,0.3199,8384,43.06,1628.1818,1.3882,1.4151,0.0292,2.9946
埃及,2009,0.3325,8550,43.04,1891.4701,1.4532,1.474,0.0259,3.102
埃及,2010,0.3514,8725,43.02,2189.8367,1.4961,1.5631,0.0194,3.2224
埃及,2011,0.3586,8920,43,2359.8967,1.493,1.7193,0.0185,3.3771
埃及,2012,0.4744,9124,42.95,2791.1667,1.5247,1.8229,0.0164,3.5108
埃及,2013,0.4111,9338,42.89,2884.3411,1.5415,1.782,0.0162,3.4853
埃及,2014,0.4867,9559,42.84,3055.9541,1.6171,1.6639,0.0163,3.4412
埃及,2015,0.5216,9772,42.79,3293.6658,1.6565,1.6567,0.0335,3.4982
埃及,2016,0.4469,9978,42.73,3324.4172,1.7118,1.7767,0.051,3.6921
埃及,2017,0.4016,10179,42.71,2483.6277,1.6249,2.0136,0.0502,3.8372
埃及,2018,0.412,10374,42.7,2625.8863,1.4481,2.1454,0.0914,3.8417
埃及,2019,0.4018,10562,42.73,3186.7882,1.3687,2.1254,0.0826,3.7717
埃及,2020,0.7773,10747,42.78,3838.1784,1.1784,2.0991,0.0314,3.5414
埃及,2021,0.8908,10926,42.86,4246.7177,1.2696,2.238,0.0508,3.7915
埃及,2022,0.9377,11099,42.97,4767.4772,1.5165,2.1869,0.0514,3.9797
爱尔兰,1993,0.062,358,57.51,524.1748,0.2248,0.0905,0.1287,0.4523
爱尔兰,1994,0.0722,359,57.73,570.9766,0.2462,0.092,0.1231,0.4714
爱尔兰,1995,0.0653,361,57.95,691.3982,0.2514,0.0979,0.124,0.481
爱尔兰,1996,0.0698,364,58.17,757.9079,0.2637,0.1112,0.1247,0.5077
爱尔兰,1997,0.0795,367,58.42,828.5665,0.2809,0.1163,0.1188,0.5246
爱尔兰,1998,0.0833,371,58.66,901.9941,0.3149,0.1176,0.1195,0.5645
爱尔兰,1999,0.1484,375,58.91,988.9396,0.3553,0.1257,0.1028,0.5959
爱尔兰,2000,0.1451,381,59.16,1002.0761,0.3577,0.1442,0.1095,0.6241
爱尔兰,2001,0.1524,387,59.4,1093.4667,0.3834,0.1503,0.1147,0.6594
爱尔兰,2002,0.1692,393,59.65,1285.9604,0.3737,0.1543,0.1103,0.6529
爱尔兰,2003,0.1733,400,59.93,1646.7077,0.3648,0.1532,0.1067,0.6367
爱尔兰,2004,0.1792,407,60.2,1943.7212,0.382,0.1529,0.0997,0.6493
爱尔兰,2005,0.2118,416,60.48,2118.7699,0.4015,0.1456,0.1108,0.6774
爱尔兰,2006,0.2589,427,60.74,2321.8062,0.4087,0.1653,0.1,0.6995
爱尔兰,2007,0.2244,440,60.94,2700.7928,0.4038,0.1794,0.0976,0.7104
爱尔兰,2008,0.179,449,61.14,2754.4747,0.3847,0.1879,0.0955,0.707
爱尔兰,2009,0.1465,454,61.34,2364.4312,0.329,0.1784,0.0835,0.6358
爱尔兰,2010,0.1244,456,61.54,2219.1356,0.3204,0.1968,0.0831,0.6419
爱尔兰,2011,0.108,458,61.74,2391.7064,0.3,0.1731,0.0816,0.6129
爱尔兰,2012,0.0923,460,61.94,2251.1872,0.2833,0.1689,0.0947,0.6029
爱尔兰,2013,0.0944,462,62.14,2381.1248,0.2873,0.1608,0.0857,0.594
爱尔兰,2014,0.099,466,62.34,2596.8188,0.2844,0.1558,0.0842,0.5924
爱尔兰,2015,0.099,470,62.54,2923.6423,0.2946,0.1575,0.0918,0.6261
爱尔兰,2016,0.1343,476,62.74,2985.5927,0.3102,0.1771,0.0882,0.6539
爱尔兰,2017,0.1366,481,62.95,3372.4181,0.3077,0.1807,0.0751,0.6567
爱尔兰,2018,0.1307,487,63.17,3866.9336,0.3194,0.1876,0.0591,0.6713
爱尔兰,2019,0.186,493,63.41,3989.3301,0.3194,0.1914,0.0423,0.6746
爱尔兰,2020,0.1793,499,63.65,4286.0869,0.2706,0.1911,0.0362,0.6344
爱尔兰,2021,0.1343,503,63.91,5133.9178,0.2943,0.1835,0.0494,0.6461
爱尔兰,2022,0.1323,513,64.18,5331.4001,0.3157,0.1872,0.0425,0.6828
爱沙尼亚,1993,0.0132,149,70.67,0,0.0747,0.0149,0.1537,0.2433
爱沙尼亚,1994,0.0122,146,70.49,0,0.0681,0.0214,0.1573,0.2467
爱沙尼亚,1995,0.0101,144,70.3,45.0297,0.0535,0.0244,0.1458,0.2238
爱沙尼亚,1996,0.0106,142,70.11,47.8602,0.0579,0.0269,0.1528,0.2376
爱沙尼亚,1997,0.0118,140,69.92,51.5442,0.0569,0.0261,0.151,0.2341
爱沙尼亚,1998,0.0129,139,69.73,56.7408,0.0571,0.0248,0.128,0.21
爱沙尼亚,1999,0.0134,139,69.54,57.5691,0.0533,0.0241,0.1158,0.1935
爱沙尼亚,2000,0.0151,140,69.37,56.8658,0.048,0.0277,0.1234,0.1998
爱沙尼亚,2001,0.0159,139,69.24,62.5465,0.0555,0.0297,0.1227,0.2082
爱沙尼亚,2002,0.0185,138,69.12,73.6798,0.0621,0.0249,0.1199,0.2074
爱沙尼亚,2003,0.0229,137,68.99,98.7401,0.0583,0.0285,0.1389,0.2262
爱沙尼亚,2004,0.0258,136,68.86,121.4591,0.0592,0.0324,0.1385,0.2308
爱沙尼亚,2005,0.026,135,68.74,141.0679,0.0603,0.0335,0.1371,0.2321
爱沙尼亚,2006,0.0334,135,68.61,170.2287,0.063,0.0338,0.131,0.2293
爱沙尼亚,2007,0.0389,134,68.48,224.4913,0.0673,0.0336,0.163,0.2655
爱沙尼亚,2008,0.0334,134,68.35,243.4168,0.064,0.0323,0.1457,0.2443
爱沙尼亚,2009,0.0229,133,68.22,196.3303,0.0576,0.022,0.1259,0.2114
爱沙尼亚,2010,0.0228,133,68.09,195.2348,0.0593,0.0236,0.1686,0.2633
爱沙尼亚,2011,0.0247,133,67.97,232.1399,0.0578,0.0211,0.1706,0.2627
爱沙尼亚,2012,0.0268,132,67.97,230.1915,0.0686,0.0228,0.1568,0.2645
爱沙尼亚,2013,0.0298,132,68.12,251.1575,0.0677,0.0232,0.1743,0.2789
爱沙尼亚,2014,0.027,131,68.27,266.3408,0.0627,0.0182,0.1705,0.267
爱沙尼亚,2015,0.0293,132,68.42,228.9076,0.0626,0.0163,0.1511,0.247
爱沙尼亚,2016,0.0313,132,68.56,240.7283,0.061,0.0179,0.1586,0.2547
爱沙尼亚,2017,0.0337,132,68.72,269.2439,0.0637,0.0176,0.1811,0.2825
爱沙尼亚,2018,0.0322,132,68.88,306.2472,0.0629,0.018,0.1769,0.2803
爱沙尼亚,2019,0.029,133,69.05,310.819,0.0561,0.0168,0.1289,0.2259
爱沙尼亚,2020,0.0343,133,69.23,313.704,0.0591,0.0155,0.1048,0.2116
爱沙尼亚,2021,0.0358,133,69.42,371.9117,0.0571,0.0175,0.1143,0.2219
爱沙尼亚,2022,0.0362,135,69.61,381.0081,0.0526,0.013,0.1225,0.222
奥地利,1993,0.225,791,62.14,1903.7972,0.4909,0.2441,0.1259,1.2677
奥地利,1994,0.2353,794,61.87,2035.3524,0.4868,0.2511,0.1276,1.2599
奥地利,1995,0.2397,795,61.6,2410.3828,0.4855,0.2742,0.1452,1.3213
奥地利,1996,0.2238,796,61.32,2372.5095,0.5023,0.2918,0.1458,1.323
奥地利,1997,0.2213,797,61.05,2127.9035,0.5102,0.2813,0.1547,1.351
奥地利,1998,0.2261,798,60.77,2182.599,0.5298,0.2887,0.1362,1.3726
奥地利,1999,0.2291,799,60.49,2172.5915,0.5207,0.2949,0.1357,1.4042
奥地利,2000,0.217,801,60.21,1972.8963,0.5103,0.2815,0.1529,1.4091
奥地利,2001,0.2122,804,59.93,1975.0877,0.5533,0.2984,0.158,1.4593
奥地利,2002,0.2035,808,59.66,2143.9487,0.5646,0.2933,0.1605,1.4616
奥地利,2003,0.2294,812,59.38,2622.7363,0.6118,0.3227,0.1712,1.4769
奥地利,2004,0.2378,817,59.09,3014.5756,0.5952,0.3258,0.1677,1.5043
奥地利,2005,0.2416,823,58.81,3160.9227,0.5927,0.343,0.1682,1.5317
奥地利,2006,0.2389,827,58.53,3362.8006,0.5922,0.3223,0.168,1.5156
奥地利,2007,0.2419,830,58.25,3891.8557,0.5568,0.305,0.1622,1.4832
奥地利,2008,0.2323,832,57.97,4320.5194,0.5516,0.3265,0.1603,1.512
奥地利,2009,0.2292,834,57.68,4017.5874,0.5236,0.3179,0.1205,1.4646
奥地利,2010,0.2229,836,57.4,3922.7511,0.5469,0.3461,0.1416,1.5126
奥地利,2011,0.2292,839,57.12,4316.8522,0.5198,0.3255,0.1455,1.4258
奥地利,2012,0.2232,843,57.15,4094.0182,0.5107,0.3105,0.1354,1.4923
奥地利,2013,0.2301,848,57.34,4301.9098,0.5257,0.2952,0.1373,1.4803
奥地利,2014,0.2236,855,57.53,4425.8482,0.504,0.2704,0.1261,1.4213
奥地利,2015,0.2144,864,57.72,3819.7115,0.5002,0.2869,0.1368,1.4214
奥地利,2016,0.2304,874,57.91,3958.3735,0.5165,0.3003,0.1276,1.4687
奥地利,2017,0.219,880,58.09,4172.6115,0.525,0.3265,0.1316,1.5019
奥地利,2018,0.2385,884,58.3,4549.9117,0.5334,0.3127,0.1162,1.4699
奥地利,2019,0.2212,888,58.52,4445.9616,0.5529,0.3204,0.1222,1.5445
奥地利,2020,0.2245,892,58.75,4350.4932,0.4811,0.307,0.1045,1.444
奥地利,2021,0.2504,896,59,4792.9536,0.4965,0.3245,0.1078,1.4531
奥地利,2022,0.25,904,59.26,4709.4193,0.4841,0.2849,0.1018,1.3737
澳大利亚,1993,0.5966,1763,85.16,3121.283,1.3754,0.621,1.652,3.8307
澳大利亚,1994,0.6216,1781,85.03,3228.0249,1.4241,0.6896,1.6858,3.9797
澳大利亚,1995,0.5816,1800,84.9,3681.6602,1.54,0.6963,1.743,4.1555
